 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 
2100000 590.689858 1044.232245 660.791082 594.355254 465.816992 573.38126 395.843097 357.720774 385.364215 250.140354 305.634944 372.208451 291.66848 211.822451 192.64818 194.734695 266.556793 292.983915 178.838392 181.069645 233.342103 169.726598 228.25435 286.50074 157.101422 227.878734 161.038487 150.454209 145.498823 153.685056 231.105522 239.109369 
2200000 616.735088 1105.512297 627.530149 674.000456 502.179646 629.591751 334.077505 440.646554 409.521102 279.612424 260.500354 245.318959 246.06024 227.794915 208.244079 264.364896 203.715434 293.183678 187.871022 272.605862 189.951709 185.442614 185.046038 179.920258 175.611133 165.248267 152.734076 157.612258 147.976339 232.847006 144.943044 228.496477 
2300000 611.780948 1164.916267 711.159071 636.459164 523.415456 515.396313 386.607441 412.007622 368.300678 333.529625 302.849943 278.170705 221.565159 339.654624 349.101002 287.027637 201.659846 253.147757 288.490782 188.617284 196.021319 185.691764 233.914955 179.024935 176.992675 286.793833 156.354323 174.250636 145.545408 165.916704 243.9749 226.403679 
2400000 667.58664 1264.273344 694.028745 664.347621 602.198932 488.669114 395.67659 399.618123 434.264675 277.690593 279.837373 293.17179 238.084838 381.923269 230.476573 263.651367 311.551469 267.471507 194.513404 210.814958 200.625409 198.836567 258.754097 184.475532 183.903153 181.831519 238.793869 181.288622 177.784488 234.349923 170.82393 185.650061 
2500000 687.895516 1289.562879 793.3429 714.388149 550.524646 483.919688 480.671222 423.502389 375.562524 335.613923 279.218243 279.499436 237.270097 356.392138 311.042032 257.181365 283.259687 209.459567 196.515277 207.542234 202.593016 283.794408 288.605435 190.290466 289.969317 202.07885 186.76373 177.984404 257.939675 218.436446 181.211309 185.306343 
2600000 689.291571 1326.103446 755.761386 737.791251 602.184836 565.349091 480.280571 403.80446 520.717502 418.066952 277.547607 381.415478 263.478127 272.662136 244.229329 256.378141 308.424695 294.643025 263.800739 298.416111 246.063588 209.470552 207.305111 188.713637 182.510584 185.588331 207.033528 177.577044 178.402927 194.030174 253.875076 183.099543 
2700000 759.033568 1385.484844 882.535156 1087.287212 545.760045 555.018067 472.451698 509.513332 425.725086 398.405642 357.638914 294.969372 362.172379 358.794901 289.880859 268.174842 236.06982 267.564761 247.742351 210.009522 274.137874 282.510784 212.514986 203.739296 220.892094 207.78374 197.720975 185.545616 202.616118 194.907945 176.382883 205.151149 
2800000 730.558245 1461.920722 898.027163 791.709208 666.715895 500.051945 383.879724 553.188877 424.619952 429.36713 352.218508 288.199941 294.399685 301.810516 279.329314 272.056355 253.305407 246.280444 279.210116 227.51948 308.627712 233.597946 217.175161 211.783401 197.810785 209.729578 258.738302 213.082583 270.37746 214.522986 185.589956 172.203678 
2900000 804.321844 1521.274178 938.791699 921.0685 586.298857 691.552594 440.83461 392.918647 509.81768 372.877415 318.230682 401.896516 314.369255 464.490624 474.729552 366.478034 408.312589 266.056658 268.735429 230.599674 308.568907 224.502269 223.193187 225.179757 323.24093 212.321396 299.438795 202.168592 195.92358 213.623409 197.916064 226.552312 
3000000 815.622288 1555.390684 952.837982 752.664526 638.631032 663.939457 502.621639 463.542623 471.928727 467.037774 535.577351 431.875989 338.475072 365.394716 296.259578 292.942217 370.788159 426.07564 259.697845 328.796909 277.360612 227.500682 251.248358 294.316215 243.504503 227.180649 294.648613 211.478411 328.381162 251.548864 287.896905 293.468579 
